Publication,Scenario,Region,Category,Product,Flow,Unit,Year,Value
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion and processes emissions,Total,Chemical and petrochemical,Mt CO2,2040,1009.17
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion and processes emissions,Total,Chemical and petrochemical,Mt CO2,2050,754.58
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion and processes emissions,Total,Chemical and petrochemical,Mt CO2,2030,1168.65
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion and processes emissions,Total,Chemical and petrochemical,Mt CO2,2040,873.1
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion and processes emissions,Total,Chemical and petrochemical,Mt CO2,2050,440.19
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion and processes emissions,Total,Chemical and petrochemical,Mt CO2,2030,1078.15
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion and processes emissions,Total,Chemical and petrochemical,Mt CO2,2040,633.91
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion and processes emissions,Total,Chemical and petrochemical,Mt CO2,2050,65.31
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2010,1920.96
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2019,2454.94
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2020,2534.01
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2030,2773.83
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2040,2770.69
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2050,2629.89
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2030,2706.79
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2040,2174.73
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2050,1641.95
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2030,2551.92
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2040,1634.82
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2050,755.11
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2030,1898.71
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2040,906.1
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion and processes emissions,Total,Cement,Mt CO2,2050,132.69
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2010,7010.42
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2019,8211.27
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2020,7102.04
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2030,8886.16
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2040,9081.64
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2050,9229.42
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2030,8148.67
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2040,7011.87
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2050,6339.14
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2030,7348.29
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2040,5111.68
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2050,3238.74
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2030,5718.96
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2040,2686.18
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Transport,Mt CO2,2050,689.27
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road,Mt CO2,2010,5217.23
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road,Mt CO2,2019,6043.17
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road,Mt CO2,2020,5419.21
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road,Mt CO2,2030,6391.26
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road,Mt CO2,2040,6311.33
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road,Mt CO2,2050,6193.79
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Road,Mt CO2,2030,5888.56
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Road,Mt CO2,2040,4855.07
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Road,Mt CO2,2050,4337.69
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Road,Mt CO2,2030,5343.03
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Road,Mt CO2,2040,3467.58
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Road,Mt CO2,2050,1995.82
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Road,Mt CO2,2030,4076.97
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Road,Mt CO2,2040,1792.8
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Road,Mt CO2,2050,339.82
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2010,2615.48
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2019,3191.56
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2020,2787.63
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2030,3003
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2040,2862.29
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2050,2688.35
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2030,2725.31
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2040,2135.36
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2050,1889.38
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2030,2425.31
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2040,1355.58
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2050,616.79
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2030,1626.32
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2040,546.54
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Road passenger light duty vehicle,Mt CO2,2050,84.56
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2010,1420.14
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2019,1673.28
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2020,1531.58
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2030,2189.85
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2040,2415.2
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2050,2638.33
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2030,2039.69
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2040,1864.88
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2050,1733.84
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2030,1865.99
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2040,1457.4
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2050,1076.26
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2030,1613.87
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2040,890.48
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Road heavy-duty trucks,Mt CO2,2050,198.32
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2010,751.38
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2019,1027.39
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2020,605.88
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2030,1241.7
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2040,1462.64
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2050,1630.53
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2030,1146.74
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2040,1205.23
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2050,1144.9
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2030,1027.68
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2040,968.07
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2050,797.11
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2030,782.92
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2040,469.35
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Total aviation (domestic and bunkers),Mt CO2,2050,210.41
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2010,795.87
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2019,865.69
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2020,811.06
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2030,999.3
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2040,1062.69
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2050,1171.14
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2030,909.21
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2040,780.99
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2050,702.44
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2030,808.66
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2040,563.55
World Energy Outlook 2021,Sustainable Development Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2050,372.24
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2030,705.38
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2040,348.06
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,CO2 combustion,Total,Total navigation (domestic and bunkers),Mt CO2,2050,121.94
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Buildings,Mt CO2,2010,2890.81
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Buildings,Mt CO2,2019,2940.76
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Buildings,Mt CO2,2020,2917.22
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Buildings,Mt CO2,2030,2705.72
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Buildings,Mt CO2,2040,2595.87
World Energy Outlook 2021,Stated Policies Scenario,World,CO2 combustion,Total,Buildings,Mt CO2,2050,2493.72
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Buildings,Mt CO2,2030,2476.06
World Energy Outlook 2021,Announced Pledges Scenario,World,CO2 combustion,Total,Buildings,Mt CO2,2040,1902.06
